StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,Q34,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q5_1,Q5_2,Q5_3,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,Q6_11,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q35,Q35_6_TEXT,Q23,Q36_6_TEXT,Q36,Q37_6_TEXT,Q37,Q38_6_TEXT,Q38,Q39_6_TEXT,Q39,Q40_6_TEXT,Q40,Q8_1,Q8_2,Q10,Q11,Q2,Q3,Q15,Q35,Q37_6_TEXT - Topics
3/15/16 21:00,3/15/16 22:37,0,128.171.71.146,100,5836,1,3/15/16 22:37,R_b9npr4pQc2Z6eAl,,,,,19.69760132,-155.1412964,anonymous,2033,2,2,2,4,4,4,5,1,5,1,5,5,5,4,5,5,5,5,5,5,4,1,4,4,4,4,6,architect,15,medical,15,engineer,15,scientist,15,biologist,15,commander,15,1,3,5,1,,,3/15/16,Exercise 1500-1600,
3/15/16 23:16,3/15/16 23:25,0,128.171.71.146,100,574,1,3/15/16 23:25,R_3XhvO0m8TjcXEPz,,,,,19.69760132,-155.1412964,anonymous,2031,4,6,6,6,6,6,1,8,8,2,5,6,5,5,3,3,3,6,6,6,3,2,4,5,4,1,6,architect,13,medical,12,engineer,12,scientist,15,biologist,15,commander,15,1,1,7,2,Got lots of work done on the media side,"Dinner, music, chatting, salsa",3/15/16,Sport around 6 pm,
3/16/16 0:22,3/16/16 0:28,0,128.171.71.146,100,339,1,3/16/16 0:28,R_7Vg23ESvXC5gjjL,,,,,19.69760132,-155.1412964,anonymous,2036,4,4,4,5,5,5,3,8,7,4,5,5,4,5,1,3,5,5,5,6,4,3,3,5,3,2,6,architect,15,medical,16,engineer,16,scientist,15,biologist,15,commander,15,1,2,8,3,Media work in the morning ,"Chatting at dinner, and salsa dancing after dinner ",3/15/16,Removed badge mid-afternoon for workout ,
3/16/16 21:00,3/16/16 21:03,0,128.171.71.146,100,175,1,3/16/16 21:03,R_41oVrsZouAAKe5D,,,,,19.69760132,-155.1412964,anonymous,2032,4,4,4,5,5,5,2,7,8,4,4,4,4,5,1,1,1,5,6,6,3,3,3,3,2,1,6,architect,15,medical,14,engineer,14,scientist,15,biologist,15,commander,16,1,1,7,2,"Effectively got our asses handed to us in pandemic, had a good eva","Dinner was ok, pandemic was a good social interaction even if we lost",3/16/16,Removed for exercise around 5pm ,
3/16/16 21:23,3/16/16 21:24,0,128.171.71.146,100,73,1,3/16/16 21:24,R_5zG5NHvqHxdZTgx,,,,,19.69760132,-155.1412964,anonymous,2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,architect,,medical,,engineer,,scientist,,biologist,,commander,,,,,,,,3/16/16,,
3/16/16 21:25,3/16/16 21:30,0,128.171.71.146,100,298,1,3/16/16 21:30,R_2mc7fNIv4AeezL7,,,,,19.69760132,-155.1412964,anonymous,2031,4,6,6,6,6,6,2,8,8,5,5,5,4,5,1,1,2,5,4,5,3,3,3,4,3,1,6,architect,14,medical,13,engineer,13,scientist,14,biologist,15,commander,14,1,1,7,2,Very efficient EVA,"Dinner, board game",3/16/16,EVA till 11:30,
3/16/16 22:45,3/16/16 22:50,0,128.171.71.146,100,332,1,3/16/16 22:50,R_1OcnZN8GmBoVkmF,,,,,19.69760132,-155.1412964,anonymous,2034,3,4,3,4,4,4,2,6,7,5,3,5,5,5,2,2,2,5,5,5,3,4,3,3,3,2,6,architect,14,medical,14,engineer,14,scientist,14,biologist,14,commander,14,2,1,7,2,Helped clean up after cooking,Game night,3/16/16,Eva until 2,
3/16/16 23:13,3/16/16 23:17,0,128.171.71.146,100,253,1,3/16/16 23:17,R_bHPpgOWj6XV1BDT,,,,,19.69760132,-155.1412964,anonymous,2036,5,5,5,5,5,5,1,8,9,2,5,5,4,5,1,1,1,4,4,6,4,2,3,5,3,2,6,architect,15,medical,15,engineer,16,scientist,15,biologist,16,commander,14,1,1,8,3,Worked as scribe and Habcom during morning EVA ,"Chatting at dinner, and board gaming afterward ",3/16/16,Removed badge late afternoon for workout ,
3/17/16 9:16,3/17/16 9:21,0,128.171.71.146,100,273,1,3/17/16 9:21,R_5haRhbwvM72Ws05,,,,,19.69760132,-155.1412964,anonymous,2035,2,2,2,5,5,5,3,7,8,3,5,5,5,5,1,1,1,5,5,5,4,2,3,3,3,2,6,architect,12,medical,13,engineer,13,scientist,13,biologist,13,commander,13,1,1,6.5,2,"Did an eva today
Planned for another eva tomorrow",Dinner and games,3/16/16,,
3/17/16 20:57,3/17/16 21:02,0,128.171.71.146,100,285,1,3/17/16 21:02,R_1GF6SDbRnM0DbKd,,,,,19.69760132,-155.1412964,anonymous,2032,4,4,4,5,5,5,2,7,8,4,4,4,3,5,1,1,1,5,6,6,4,3,3,3,3,2,6,architect,15,medical,14,engineer,14,scientist,15,biologist,15,commander,16,1,1,7,2,"Planted some trays of seeds, got a haircut, worked out with carmel, ummm...yeah that's it","Dinner had some fun jokes, chatted with the europeans a bit. Mostly working on thesis",3/17/16,"Battery died around 3pm, but i swore i plugged it in. So i plugged it in again and went to exercise around 4:55",
3/17/16 21:40,3/17/16 22:02,0,128.171.71.146,100,1306,1,3/17/16 22:02,R_bfOSQAt5AFw4r2Z,,,,,19.69760132,-155.1412964,anonymous,2033,2,2,2,4,4,4,5,1,5,1,5,5,5,4,2,2,5,5,5,5,4,1,4,3,4,4,6,architect,15,medical,14,engineer,14,scientist,15,biologist,15,commander,15,1,2,6,1,,,3/17/16,"Exercise 1200-1230
1400-1500",
3/17/16 22:00,3/17/16 22:05,0,128.171.71.146,100,300,1,3/17/16 22:05,R_cuMTJ3rXzBQmCeV,,,,,19.69760132,-155.1412964,anonymous,2035,4,4,4,5,5,5,3,7,8,3,5,5,5,5,1,1,1,5,5,5,5,2,4,4,4,2,6,architect,12,medical,14,engineer,14,scientist,13,biologist,12,commander,14,1,1,6,2,Eva today,Dinner and chatting,3/17/16,,
3/17/16 22:05,3/17/16 22:09,0,128.171.71.146,100,202,1,3/17/16 22:09,R_bPnSQieGzpH2CiN,,,,,19.69760132,-155.1412964,anonymous,2036,5,5,5,5,5,5,2,8,8,4,5,5,5,6,1,1,1,4,5,6,4,3,3,5,3,2,6,architect,15,medical,16,engineer,16,scientist,15,biologist,15,commander,15,1,2,8,3,Worked with Shey on the suit design project ,Chatting at dinner ,3/17/16,Removed badge late afternoon for workout ,
3/17/16 22:13,3/17/16 22:17,0,128.171.71.146,100,202,1,3/17/16 22:17,R_3L78f9kDAB0eAmh,,,,,19.69760132,-155.1412964,anonymous,2034,4,4,4,4,5,5,2,8,8,4,3,5,5,5,2,2,2,5,5,5,3,3,3,3,3,1,6,architect,14,medical,14,engineer,14,scientist,14,biologist,14,commander,14,2,1,9,2,Had a fun EVA ,Dinner together ,3/17/16,"Eva in the morning, then nap, shower... Started wearing around 6 maybe",
3/17/16 22:37,3/17/16 22:42,0,128.171.71.146,100,350,1,3/17/16 22:42,R_cuRpBMujsNTKt6t,,,,,19.69760132,-155.1412964,anonymous,2031,5,6,6,6,6,6,1,8,9,6,4,5,5,6,1,1,2,5,5,5,2,4,3,4,3,1,6,architect,14,medical,13,engineer,14,scientist,15,biologist,15,commander,15,1,1,7,2,"BHP tasks done smoothly, as usual ","Long photo shoot with a crewmate, dinner",3/17/16,"EVA all morning, then nap, then interview, then exercise",
3/18/16 21:01,3/18/16 21:05,0,128.171.71.146,100,226,1,3/18/16 21:05,R_6MxDhOGht7qpTQV,,,,,19.69760132,-155.1412964,anonymous,2033,2,2,2,4,4,4,5,1,5,1,5,5,5,4,2,2,5,5,5,5,4,1,4,4,4,4,6,architect,15,medical,15,engineer,15,scientist,15,biologist,15,commander,15,1,2,8,1,,,3/18/16,Exercise 1030-1130,
3/18/16 21:06,3/18/16 21:12,0,128.171.71.146,100,322,1,3/18/16 21:12,R_0JNG9dfhwpwl9TT,,,,,19.69760132,-155.1412964,anonymous,2032,4,3,4,4,5,4,2,6,7,4,3,5,5,5,1,1,1,6,6,6,4,2,3,4,4,2,6,architect,15,medical,14,engineer,14,scientist,15,biologist,15,commander,16,1,1,7.5,2,"Hung out chatting, did some plants, i was habcom, just some random group things throughout the day","Dinner was blah, the eva was simply necessary, spent most of the day on thesis.",3/18/16,Removed around 5 ish to exercise ,
3/18/16 21:25,3/18/16 21:31,0,128.171.71.146,100,320,1,3/18/16 21:31,R_0V4oVd525WvBvlb,,,,,19.69760132,-155.1412964,anonymous,2034,3,4,3,3,3,3,2,6,7,2,5,5,5,5,2,4,4,5,5,5,4,2,3,3,3,3,6,architect,14,medical,13,engineer,13,scientist,14,biologist,14,commander,14,2,2,6,2,spent ridiculous amount of time on discussion geotask,chatting with other crewmembers was fun,3/18/16,,
3/18/16 21:25,3/18/16 21:40,0,128.171.71.146,100,911,1,3/18/16 21:40,R_9SmPCd1VKFtWe5n,,,,,19.69760132,-155.1412964,anonymous,2031,5,6,6,6,6,6,2,7,7,2,4,5,5,5,1,2,2,5,5,5,3,2,3,4,4,3,6,architect,14,medical,14,engineer,14,scientist,14,biologist,14,commander,14,1,1,7,1,"Worked on geology task, could have been mor efficient but all right ","Dinner, movie ",3/18/16,Sport in the afternoon ,
3/18/16 22:33,3/18/16 22:36,0,128.171.71.146,100,175,1,3/18/16 22:36,R_3R8IK8cjHIN6FFP,,,,,19.69760132,-155.1412964,anonymous,2035,3,3,3,5,5,5,3,7,8,5,5,5,5,5,1,1,1,5,5,5,4,4,4,4,5,2,6,architect,12,medical,14,engineer,15,scientist,12,biologist,13,commander,14,1,1,7,2,"Emergency low power eva
Big eva planned for tomorrow",Dinner,3/18/16,,
3/18/16 22:43,3/18/16 22:52,0,128.171.71.146,100,524,1,3/18/16 22:52,R_9EmqEjAHpVwG7Jj,,,,,19.69760132,-155.1412964,anonymous,2036,4,4,4,5,5,5,1,9,9,5,5,6,6,5,1,1,1,6,6,6,4,3,3,5,3,1,6,architect,15,medical,16,engineer,16,scientist,14,biologist,16,commander,15,2,1,8,3,"Geology task planning, two EVAs to operate the generator ","Chatting at dinner, and movie after dinner ",3/18/16,"Did not wear badge in morning due to unrelated medical issue, removed badge mid-afternoon for workout, removed badge for two evening EVAs to operate the generator ",
3/19/16 21:08,3/19/16 21:12,0,128.171.71.146,100,225,1,3/19/16 21:12,R_5vuOr1v2HW5JiYJ,,,,,19.69760132,-155.1412964,anonymous,2033,2,2,2,4,4,4,5,2,5,1,5,5,5,4,2,2,5,5,5,5,3,1,4,3,4,4,6,architect,15,medical,14,engineer,15,scientist,15,biologist,15,commander,15,1,2,8,1,,,3/19/16,"Exercise 1130-1230
1600-1700",
3/19/16 21:25,3/19/16 21:28,0,128.171.71.146,100,183,1,3/19/16 21:28,R_bQooNZUHM122R0x,,,,,19.69760132,-155.1412964,anonymous,2031,5,6,6,6,6,6,2,7,7,6,4,5,5,5,1,1,2,5,5,5,3,5,3,5,4,2,6,architect,14,medical,14,engineer,14,scientist,15,biologist,15,commander,14,1,1,7,2,Efficient EVA,"Dinner, chatting ",3/19/16,EVA till past 2 pm,
3/19/16 21:45,3/19/16 21:48,0,128.171.71.146,100,210,1,3/19/16 21:48,R_8poKGUooWva2sAd,,,,,19.69760132,-155.1412964,anonymous,2032,4,3,4,5,5,4,3,7,6,3,4,5,4,5,1,1,1,6,6,6,4,2,4,3,4,1,6,architect,15,medical,15,engineer,15,scientist,15,biologist,15,commander,15,2,1,7.5,1,"Ran habcom for four hours, that was the big thing",Dinner was boring and full of derivitive and repetitive conversation. I'm bored man,3/19/16,Removed for exercise around 5pm ,
3/19/16 22:13,3/19/16 22:18,0,128.171.71.146,100,269,1,3/19/16 22:18,R_56gaDhjOVBlf8Z7,,,,,19.69760132,-155.1412964,anonymous,2035,3,3,3,4,4,4,2,6,7,5,5,5,5,4,1,1,1,5,5,5,4,4,3,4,4,2,6,architect,12,medical,14,engineer,14,scientist,13,biologist,13,commander,14,1,1,7,2,Bug eva today,Dinner,3/19/16,,
3/19/16 23:00,3/19/16 23:05,0,128.171.71.146,100,290,1,3/19/16 23:05,R_d0hROtVlS43ULQx,,,,,19.69760132,-155.1412964,anonymous,2036,5,5,5,5,5,5,3,8,7,6,5,6,6,5,1,1,1,5,5,6,4,5,3,5,4,2,6,architect,15,medical,16,engineer,16,scientist,15,biologist,15,commander,15,2,2,8,3,Long geology EVA in the morning,Chatting at dinner ,3/19/16,Did not wear badge during morning EVA ,
3/20/16 11:18,3/20/16 11:22,0,128.171.71.146,100,239,1,3/20/16 11:22,R_2twORqKNZaJmH4x,,,,,19.69760132,-155.1412964,anonymous,2034,4,4,4,4,4,4,2,6,7,5,4,5,5,4,2,2,2,5,5,5,3,3,2,3,2,1,6,architect,14,medical,14,engineer,14,scientist,14,biologist,14,commander,14,2,1,7,1,Got geology task done ,Dinner together ,3/19/16,"Only wore it in the evening, but I don't think it was actually recording anything",
3/20/16 20:44,3/20/16 20:46,0,128.171.71.146,100,119,1,3/20/16 20:46,R_0Vz7Wc9W0DxlS05,,,,,19.69760132,-155.1412964,anonymous,2033,2,2,2,4,4,4,5,1,5,1,5,5,5,4,2,2,5,5,5,5,3,1,3,3,3,3,6,architect,15,medical,15,engineer,15,scientist,15,biologist,15,commander,15,1,2,8,2,,,3/20/16,Exercise 1600-1700,
3/20/16 21:05,3/20/16 21:10,0,128.171.71.146,100,273,1,3/20/16 21:10,R_7XajrNAFUzz0IyF,,,,,19.69760132,-155.1412964,anonymous,2032,3,3,4,4,5,4,2,4,7,2,3,5,5,5,1,1,1,5,5,5,3,2,2,4,3,1,6,architect,15,medical,15,engineer,15,scientist,15,biologist,15,commander,16,2,1,7.5,2,"Did some photo discussion work with Christiane and Carmel for Redbull, Sunday dinner wasn't too boring","Did the photo thing described above, but really was a solo day. Was super tired and kinda erg so just drew all day",3/20/16,"Wore all day, was just in my room though",
3/20/16 22:20,3/20/16 22:26,0,128.171.71.146,100,327,1,3/20/16 22:26,R_08qA3NEkVLGJn1P,,,,,19.69760132,-155.1412964,anonymous,2034,4,4,4,4,4,4,2,8,8,2,2,5,5,5,2,2,2,5,5,5,3,2,2,3,2,1,6,architect,14,medical,14,engineer,14,scientist,14,biologist,14,commander,14,2,1,9,1,Cleaned hab ,Played music together ,3/20/16,"Spent most of the day in either my or carmel 's room, then exercised 
Started wearing it at 5
Probably had it inside my jacket during dinner and afterward ",
3/20/16 22:33,3/20/16 22:42,0,128.171.71.146,100,524,1,3/20/16 22:42,R_eFjkJA5MhoKtxM9,,,,,19.69760132,-155.1412964,anonymous,2031,5,6,6,6,6,6,1,8,8,2,3,5,4,6,1,1,2,5,5,5,2,2,2,4,3,2,6,architect,14,medical,14,engineer,14,scientist,14,biologist,14,commander,14,1,1,8,2,Efficient Sunday cleaning and Sunday meeting ,"Dinner, playing music, chatting ",3/20/16,Sport around 4:30 pm,
3/20/16 22:59,3/20/16 23:01,0,128.171.71.146,100,155,1,3/20/16 23:01,R_9RA4R7V8RDgvISV,,,,,19.69760132,-155.1412964,anonymous,2035,3,3,3,5,5,5,3,7,8,4,5,5,5,5,1,1,1,5,5,5,4,3,4,4,4,2,6,architect,10,medical,14,engineer,13,scientist,13,biologist,12,commander,14,1,1,7,2,Sunday meeting,Dinner,3/20/16,,
3/20/16 23:40,3/20/16 23:46,0,128.171.71.146,100,353,1,3/20/16 23:46,R_7W0LUlfnvhnQXDn,,,,,19.69760132,-155.1412964,anonymous,2036,4,4,4,5,5,5,2,9,8,5,5,6,5,6,1,1,1,5,5,6,4,4,4,5,4,2,6,architect,15,medical,16,engineer,16,scientist,15,biologist,15,commander,15,1,2,8,3,"In charge of kitchen today, including cooking and cleaning.  Received a lot of help from Shey.",Team meeting at dinner. ,3/20/16,Removed badge late afternoon for workout ,
3/21/16 21:30,3/21/16 21:34,0,128.171.71.146,100,240,1,3/21/16 21:34,R_0d4gqWpvTjkHNEF,,,,,19.69760132,-155.1412964,anonymous,2031,5,6,6,6,6,6,1,8,8,5,4,6,5,6,1,1,2,5,5,5,4,3,3,5,3,1,6,architect,14,medical,14,engineer,14,scientist,14,biologist,15,commander,15,1,1,6.5,2,Efficient resupply sorting,"Dinner, chatting ",3/21/16,Sport in the late morning and late afternoon ,
3/21/16 21:36,3/21/16 21:38,0,128.171.71.146,100,161,1,3/21/16 21:38,R_1STh1GmiSF31EGh,,,,,19.69760132,-155.1412964,anonymous,2033,2,2,2,4,4,4,5,1,5,1,5,5,5,4,2,2,5,5,5,5,4,1,4,3,4,4,6,architect,15,medical,15,engineer,15,scientist,15,biologist,15,commander,15,1,2,6,1,,,3/21/16,Exercise 1400-1500,
3/21/16 21:36,3/21/16 21:40,0,128.171.71.146,100,264,1,3/21/16 21:40,R_51Me2df8ssyM3lz,,,,,19.69760132,-155.1412964,anonymous,2032,4,3,4,5,4,5,2,8,8,5,4,6,5,5,1,1,1,4,5,5,3,3,4,3,3,1,6,architect,15,medical,14,engineer,15,scientist,15,biologist,15,commander,16,1,1,9.5,3,"Unloaded the resupply, planted potatoes, made dinner, good times",Dinner was alright?,3/21/16,Blargle ,
3/21/16 21:56,3/21/16 21:59,0,128.171.71.146,100,199,1,3/21/16 21:59,R_dbYxSdjCOdot7Ex,,,,,19.69760132,-155.1412964,anonymous,2034,3,4,2,4,4,4,5,7,4,2,4,5,5,4,2,5,5,5,5,5,3,2,2,2,3,4,6,architect,14,medical,14,engineer,14,scientist,14,biologist,14,commander,14,1,3,8.5,2,Received resupply ,Argument with crew member ,3/21/16,Started wearing it in the late afternoon ,
3/21/16 23:50,3/21/16 23:55,0,128.171.71.146,100,291,1,3/21/16 23:55,R_bji9EFsxRVnGdH7,,,,,19.69760132,-155.1412964,anonymous,2036,4,4,4,5,5,5,2,9,8,4,4,5,5,5,1,1,1,5,5,6,3,3,3,5,3,2,6,architect,15,medical,16,engineer,16,scientist,14,biologist,16,commander,15,1,1,9,3,"Helped inventory and store incoming food supplies, recorded responses for radio with Shey's help",Chatting at dinner ,3/21/16,Removed badge mid-afternoon for workout ,
3/21/16 23:54,3/21/16 23:57,0,128.171.71.146,100,175,1,3/21/16 23:57,R_7OLdG7rV0LtlBkN,,,,,19.69760132,-155.1412964,anonymous,2035,2,2,2,5,5,5,4,6,7,3,5,5,5,5,5,5,5,5,5,5,4,2,4,4,4,2,6,architect,12,medical,14,engineer,13,scientist,13,biologist,12,commander,13,1,1,7,2,"Planned eva
Unpacked resupply",Dinner,3/21/16,,
3/22/16 20:48,3/22/16 20:58,0,128.171.71.146,100,587,1,3/22/16 20:58,R_dopnFOa4soEWTbL,,,,,19.69760132,-155.1412964,anonymous,2035,2,2,2,5,5,5,3,7,8,5,5,5,5,5,5,5,5,5,5,5,4,4,3,3,4,3,6,architect,12,medical,13,engineer,13,scientist,13,biologist,13,commander,13,1,1,7,2,"Big eva day
Media day",Dinner,3/22/16,,
3/22/16 21:05,3/22/16 21:10,0,128.171.71.146,100,321,1,3/22/16 21:10,R_brb7K1lKvqo1jlb,,,,,19.69760132,-155.1412964,anonymous,2032,4,4,4,5,5,4,2,8,8,5,4,5,5,5,1,1,1,5,6,6,3,4,3,3,3,1,6,architect,15,medical,14,engineer,15,scientist,15,biologist,16,commander,16,1,1,7.5,3,"Ruled the AAT task and i went out of my way to make it fun for cyprien and carmel, racing around the quarry and dashing about. Also generally cleaned the habitat in anticipation of the supplies we'll be getting tomorrow","Dinner was tasty but the dull duo wanted to hash out their earlier bickering with us picking sides. It was really just shey being bitchy and andrzej being ocd, they really don't compliment each other.",3/22/16,Removed for exercise around 3:55 for 2hrs,
3/22/16 22:28,3/22/16 22:33,0,128.171.71.146,100,315,1,3/22/16 22:33,R_etB6WRAhX9uc8rr,,,,,19.69760132,-155.1412964,anonymous,2031,5,6,6,6,6,6,2,8,8,5,5,6,5,6,1,1,2,5,5,6,3,4,4,5,4,2,6,architect,14,medical,13,engineer,14,scientist,14,biologist,15,commander,14,1,1,6,1,"Efficient EVA and media work, work on experiments with 2 crewmates","Playing music with a crewmate, dinner",3/22/16,EVA this morning ,
3/22/16 23:21,3/22/16 23:27,0,128.171.71.146,100,341,1,3/22/16 23:27,R_9XpYcueSaIepYKV,,,,,19.69760132,-155.1412964,anonymous,2034,3,3,3,4,4,4,2,5,7,2,4,5,5,4,4,4,5,5,5,5,3,2,3,3,3,3,6,architect,14,medical,13,engineer,10,scientist,14,biologist,14,commander,15,1,2,8,1,Had to retake some videos because crew was unfocused ,Playing music,3/22/16,"Late afternoon, between 4 and 7 maybe",
3/23/16 7:28,3/23/16 7:30,0,128.171.71.146,100,139,1,3/23/16 7:30,R_dpAgHLXYLGFfazH,,,,,19.69760132,-155.1412964,anonymous,2033,2,2,2,4,4,4,5,1,5,1,5,5,5,4,2,2,5,5,5,5,4,1,4,3,4,4,6,architect,15,medical,14,engineer,15,scientist,15,biologist,15,commander,15,1,2,7,1,,,3/22/16,"Exercise 1400-1430
1730-1830",
3/23/16 10:07,3/23/16 10:12,0,128.171.71.146,100,305,1,3/23/16 10:12,R_cN3F0z3abIgSDtP,,,,,19.69760132,-155.1412964,anonymous,2036,4,4,4,5,5,5,4,9,6,2,5,6,5,5,5,5,4,5,5,5,4,2,4,5,4,3,6,architect,15,medical,14,engineer,16,scientist,15,biologist,14,commander,15,1,3,8,3,"Habcom for AAT/EVA, media afterward",Chatting at dinner ,3/23/16,Removed badge late afternoon for workout ,
3/23/16 20:46,3/23/16 20:52,0,128.171.71.146,100,354,1,3/23/16 20:52,R_0D3ovQFnwuscm7X,,,,,19.69760132,-155.1412964,anonymous,2032,5,4,5,5,5,5,2,7,8,5,4,5,5,5,1,1,1,5,6,6,3,4,3,4,3,1,6,architect,15,medical,15,engineer,15,scientist,15,biologist,15,commander,16,1,1,7.5,2,"Resupply all day with whole crew, so tons of face time",Game night was super confusing,3/23/16,Wore all day,
3/23/16 21:54,3/23/16 21:58,0,128.171.71.146,100,232,1,3/23/16 21:58,R_9Ft7y8xTvSwK4Gp,,,,,19.69760132,-155.1412964,anonymous,2034,4,4,4,3,3,4,2,7,7,4,4,5,5,5,2,2,2,5,5,5,3,2,2,3,2,2,6,architect,14,medical,14,engineer,14,scientist,14,biologist,14,commander,14,2,2,7,1,Packed away resupply fast,Game night,3/23/16,"Morning until 12
Eva around 5 and 6",
3/23/16 21:56,3/23/16 21:58,0,128.171.71.146,100,156,1,3/23/16 21:58,R_4O2CYGS1Rw0Hvet,,,,,19.69760132,-155.1412964,anonymous,2031,5,6,6,6,6,6,2,8,9,5,4,6,5,6,1,1,2,6,5,6,4,3,3,5,4,1,6,architect,15,medical,14,engineer,15,scientist,15,biologist,15,commander,15,1,1,7,2,Efficiently organized resupply,"Dinner, board game ",3/23/16,,
3/23/16 23:04,3/23/16 23:09,0,128.171.71.146,100,285,1,3/23/16 23:09,R_6LLwz3diU7RMygd,,,,,19.69760132,-155.1412964,anonymous,2033,2,2,2,4,4,4,9,1,1,1,5,5,5,2,2,2,5,5,5,5,3,1,4,3,5,5,6,architect,13,medical,13,engineer,13,scientist,14,biologist,14,commander,15,1,3,5,1,"Ineffective in that when I continued to work on the resupply, cleaning, and doing things for the hab and mission, everyone else went and did personal things, despite being asked to help out. Didn't get to e excise until 2330 so that was fucking lame considering that I wake up hours before everyone else and they all took naps today. Bullshit",,3/23/16,"Resupply all day
",
3/23/16 23:14,3/23/16 23:18,0,128.171.71.146,100,254,1,3/23/16 23:18,R_cOxGaKNcycLccYt,,,,,19.69760132,-155.1412964,anonymous,2035,2,2,2,5,5,5,2,7,8,5,5,5,5,5,1,1,1,5,5,5,4,4,4,4,4,2,6,architect,13,medical,13,engineer,13,scientist,13,biologist,13,commander,14,1,1,8,2,"Big bot delivery
Emergency power eva",Dinner and games ,3/23/16,,
3/23/16 23:14,3/23/16 23:20,0,128.171.71.146,100,396,1,3/23/16 23:20,R_cMZ3j7jBSBNiiSF,,,,,19.69760132,-155.1412964,anonymous,2036,5,5,5,5,5,5,2,9,8,5,5,5,6,6,1,1,1,5,6,6,4,4,3,5,3,2,6,architect,15,medical,16,engineer,16,scientist,16,biologist,16,commander,16,1,2,8,1,"Worked with team to inventory and store resupply, EVAs to operate the generator, assisted with measuring rock densities for geology task","Chatting at dinner, and board gaming afterward. ",3/23/16,"Removed badge mid-afternoon for workout, and removed badge late afternoon for pair of quick EVAs to operate generator ",
3/24/16 20:55,3/24/16 20:57,0,128.171.71.146,100,143,1,3/24/16 20:57,R_08IuWjX3bG9ZBlj,,,,,19.69760132,-155.1412964,anonymous,2033,2,2,2,4,4,4,8,1,2,1,5,5,5,3,2,2,5,5,5,5,4,1,4,3,4,4,6,architect,14,medical,14,engineer,14,scientist,15,biologist,15,commander,15,1,3,4,1,,,3/24/16,Construction and resupply all day except for exercise 1500-1700,
3/24/16 20:58,3/24/16 21:03,0,128.171.71.146,100,275,1,3/24/16 21:03,R_a9INlOy2Hw50X5P,,,,,19.69760132,-155.1412964,anonymous,2032,4,4,4,5,5,5,2,7,8,5,5,6,6,5,1,1,1,6,6,6,3,4,4,4,3,1,6,architect,16,medical,14,engineer,14,scientist,16,biologist,15,commander,16,1,1,7.5,2,"Spent a couple hours installing new cabinets in the bio lab, and also ran the TPT session for everyone. Just work.","Dinner was fairly fun for a change, said our goodbyes to history channel finally, good riddance, they're not cool. Worked out a bit with carmel and cyprien, ummm...that's it",3/24/16,Removed for exercise around 5pm ,
3/24/16 21:34,3/24/16 21:38,0,128.171.71.146,100,209,1,3/24/16 21:38,R_cuVHRXSSvYiJ0uF,,,,,19.69760132,-155.1412964,anonymous,2031,5,6,6,6,6,6,1,8,9,4,5,6,4,6,1,1,2,5,5,5,4,3,3,5,4,1,6,architect,14,medical,14,engineer,14,scientist,14,biologist,15,commander,14,1,1,7,1,Nothing special.,"Dinner, chatting
",3/24/16,Exercise around 5-6 pm,
3/24/16 21:47,3/24/16 21:58,0,128.171.71.146,100,623,1,3/24/16 21:58,R_ctK9FrgDWhbzS4t,,,,,19.69760132,-155.1412964,anonymous,2035,2,2,2,5,5,5,3,6,7,3,4,5,5,5,1,1,1,5,5,5,4,3,4,4,4,2,6,architect,14,medical,14,engineer,14,scientist,13,biologist,13,commander,14,1,1,7.5,1,Finished a bunch of media stuff,Dinner,3/24/16,,
3/24/16 22:41,3/24/16 22:44,0,128.171.71.146,100,208,1,3/24/16 22:44,R_6JBRM2efw4Geh81,,,,,19.69760132,-155.1412964,anonymous,2034,3,3,3,4,4,4,2,8,8,5,5,5,5,5,2,2,2,5,5,5,4,3,3,3,3,2,6,architect,14,medical,14,engineer,14,scientist,14,biologist,14,commander,14,1,1,9,2,Did laundry with another crewmember ,Dinner together,3/24/16,"New hrm!
Exercise at 2, then laundry, kitchen,put it back on around 6",
3/24/16 23:46,3/24/16 23:52,0,128.171.71.146,100,339,1,3/24/16 23:52,R_eJNjTFssFq9vZwp,,,,,19.69760132,-155.1412964,anonymous,2036,4,4,4,5,5,5,3,9,7,2,6,5,5,6,1,1,1,4,4,6,4,2,2,5,3,2,6,architect,16,medical,16,engineer,16,scientist,15,biologist,15,commander,15,1,2,8,3,Engineering meeting for suit project in the morning ,Chatting at dinner ,3/24/16,Removed badge mid-afternoon for workout ,
